"ts","country","category","visits","unique_visitors","sales","number_of_products"
"2022-01-25T00:00:00.000000Z","UK","KITCHEN",118,40,78.960000000000,5
"2022-01-25T00:00:00.000000Z","UK","BATHROOM",118,50,47.34,3
"2022-01-25T00:00:00.000000Z","ES","HOME",68,15,337.65,6
"2022-01-25T00:00:00.000000Z","ES","KITCHEN",70,16,131.6,6
"2022-01-25T00:00:00.000000Z","ES","BATHROOM",68,10,94.68,1
"2022-01-25T00:00:00.000000Z","FR","HOME",95,55,202.59,2
"2022-01-25T00:00:00.000000Z","FR","KITCHEN",96,49,78.960000000000,2
"2022-01-25T00:00:00.000000Z","FR","BATHROOM",102,42,94.68,5
"2022-01-25T00:00:00.000000Z","DE","HOME",114,37,270.12,6
"2022-01-25T00:00:00.000000Z","DE","KITCHEN",103,52,105.28,6
"2022-01-25T00:00:00.000000Z","DE","BATHROOM",103,23,47.34,1
"2022-01-25T00:00:00.000000Z","IT","HOME",90,24,405.18,3
"2022-01-25T00:00:00.000000Z","IT","KITCHEN",85,15,157.920000000000,3
"2022-01-25T00:00:00.000000Z","IT","BATHROOM",83,25,118.350000000000,4
"2022-01-26T00:00:00.000000Z","UK","HOME",115,39,202.59,3
"2022-01-26T00:00:00.000000Z","UK","KITCHEN",117,40,78.960000000000,3
"2022-01-26T00:00:00.000000Z","UK","BATHROOM",118,33,118.350000000000,3
"2022-01-26T00:00:00.000000Z","ES","HOME",70,21,337.65,2
"2022-01-26T00:00:00.000000Z","ES","KITCHEN",69,20,131.6,2
"2022-01-26T00:00:00.000000Z","ES","BATHROOM",70,15,118.350000000000,6
"2022-01-26T00:00:00.000000Z","FR","HOME",101,35,337.65,3
"2022-01-26T00:00:00.000000Z","FR","KITCHEN",93,47,131.6,3
"2022-01-26T00:00:00.000000Z","FR","BATHROOM",99,51,142.02,3
"2022-01-26T00:00:00.000000Z","DE","HOME",99,66,67.53,1
"2022-01-26T00:00:00.000000Z","DE","KITCHEN",101,23,26.32,1
"2022-01-26T00:00:00.000000Z","DE","BATHROOM",106,67,71.01,3
"2022-01-26T00:00:00.000000Z","IT","HOME",86,17,270.12,4
"2022-01-26T00:00:00.000000Z","IT","KITCHEN",85,27,105.28,4
"2022-01-26T00:00:00.000000Z","IT","BATHROOM",82,25,47.34,6
"2022-01-27T00:00:00.000000Z","UK","HOME",114,68,135.06,6
"2022-01-27T00:00:00.000000Z","UK","KITCHEN",115,31,52.64,6
"2022-01-27T00:00:00.000000Z","UK","BATHROOM",115,46,71.01,2
"2022-01-27T00:00:00.000000Z","ES","HOME",70,31,337.65,1
"2022-01-27T00:00:00.000000Z","ES","KITCHEN",68,26,131.6,1
"2022-01-27T00:00:00.000000Z","ES","BATHROOM",70,17,118.350000000000,2
"2022-01-27T00:00:00.000000Z","FR","HOME",105,35,270.12,1
"2022-01-27T00:00:00.000000Z","FR","KITCHEN",104,43,105.28,1
"2022-01-27T00:00:00.000000Z","FR","BATHROOM",102,46,47.34,5
"2022-01-27T00:00:00.000000Z","DE","HOME",106,54,270.12,4
"2022-01-27T00:00:00.000000Z","DE","KITCHEN",97,37,105.28,4
"2022-01-27T00:00:00.000000Z","DE","BATHROOM",104,47,94.68,6
"2022-01-27T00:00:00.000000Z","IT","HOME",80,25,67.53,6
"2022-01-27T00:00:00.000000Z","IT","KITCHEN",84,20,26.32,6
"2022-01-27T00:00:00.000000Z","IT","BATHROOM",85,30,94.68,6
"2022-01-28T00:00:00.000000Z","UK","HOME",117,63,135.06,2
"2022-01-28T00:00:00.000000Z","UK","KITCHEN",114,67,52.64,2
"2022-01-28T00:00:00.000000Z","UK","BATHROOM",117,58,142.02,2
"2022-01-28T00:00:00.000000Z","ES","HOME",70,20,270.12,6
"2022-01-28T00:00:00.000000Z","ES","KITCHEN",68,19,105.28,6
"2022-01-28T00:00:00.000000Z","ES","BATHROOM",69,28,118.350000000000,1
"2022-01-28T00:00:00.000000Z","FR","HOME",100,39,337.65,1
"2022-01-28T00:00:00.000000Z","FR","KITCHEN",106,39,131.6,1
"2022-01-28T00:00:00.000000Z","FR","BATHROOM",109,46,71.01,4
"2022-01-28T00:00:00.000000Z","DE","HOME",110,35,405.18,1
"2022-01-28T00:00:00.000000Z","DE","KITCHEN",108,37,157.920000000000,1
"2022-01-28T00:00:00.000000Z","DE","BATHROOM",107,30,23.67,1
"2022-01-28T00:00:00.000000Z","IT","HOME",82,24,67.53,6
"2022-01-28T00:00:00.000000Z","IT","KITCHEN",85,23,26.32,6
"2022-01-28T00:00:00.000000Z","IT","BATHROOM",79,31,71.01,4
"2022-01-29T00:00:00.000000Z","UK","HOME",115,43,337.65,6
"2022-01-29T00:00:00.000000Z","UK","KITCHEN",113,34,131.6,6
"2022-01-29T00:00:00.000000Z","UK","BATHROOM",114,46,47.34,5
"2022-01-29T00:00:00.000000Z","ES","HOME",68,13,405.18,4
"2022-01-29T00:00:00.000000Z","ES","KITCHEN",69,24,157.920000000000,4
"2022-01-29T00:00:00.000000Z","ES","BATHROOM",70,22,94.68,6
"2022-01-29T00:00:00.000000Z","FR","HOME",104,39,202.59,6
"2022-01-29T00:00:00.000000Z","FR","KITCHEN",97,59,78.960000000000,6
"2022-01-29T00:00:00.000000Z","FR","BATHROOM",106,37,23.67,5
"2022-01-29T00:00:00.000000Z","DE","HOME",104,66,202.59,2
"2022-01-29T00:00:00.000000Z","DE","KITCHEN",110,27,78.960000000000,2
"2022-01-29T00:00:00.000000Z","DE","BATHROOM",113,43,94.68,4
"2022-01-29T00:00:00.000000Z","IT","HOME",84,16,67.53,6
"2022-01-29T00:00:00.000000Z","IT","KITCHEN",80,25,26.32,6
"2022-01-29T00:00:00.000000Z","IT","BATHROOM",88,18,94.68,1
"2022-01-30T00:00:00.000000Z","UK","HOME",112,28,270.12,2
"2022-01-30T00:00:00.000000Z","UK","KITCHEN",116,37,105.28,2
"2022-01-30T00:00:00.000000Z","UK","BATHROOM",112,74,142.02,4
"2022-01-30T00:00:00.000000Z","ES","HOME",68,28,337.65,4
"2022-01-30T00:00:00.000000Z","ES","KITCHEN",67,18,131.6,4
"2022-01-30T00:00:00.000000Z","ES","BATHROOM",68,33,142.02,4
"2022-01-30T00:00:00.000000Z","FR","HOME",100,38,135.06,5
"2022-01-30T00:00:00.000000Z","FR","KITCHEN",92,39,52.64,5
"2022-01-30T00:00:00.000000Z","FR","BATHROOM",92,60,23.67,3
"2022-01-30T00:00:00.000000Z","DE","HOME",108,61,135.06,3
"2022-01-30T00:00:00.000000Z","DE","KITCHEN",101,65,52.64,3
"2022-01-30T00:00:00.000000Z","DE","BATHROOM",110,55,142.02,1
"2022-01-30T00:00:00.000000Z","IT","HOME",83,22,405.18,4
"2022-01-30T00:00:00.000000Z","IT","KITCHEN",88,35,157.920000000000,4
"2022-01-30T00:00:00.000000Z","IT","BATHROOM",83,23,142.02,1
"2022-01-31T00:00:00.000000Z","UK","HOME",116,65,270.12,4
"2022-01-31T00:00:00.000000Z","UK","KITCHEN",111,57,105.28,4
"2022-01-31T00:00:00.000000Z","UK","BATHROOM",113,59,47.34,4
"2022-01-31T00:00:00.000000Z","ES","HOME",67,28,270.12,6
"2022-01-31T00:00:00.000000Z","ES","KITCHEN",69,14,105.28,6
"2022-01-31T00:00:00.000000Z","ES","BATHROOM",68,33,118.350000000000,4
"2022-01-31T00:00:00.000000Z","FR","HOME",99,62,202.59,2
"2022-01-31T00:00:00.000000Z","FR","KITCHEN",94,57,78.960000000000,2
"2022-01-31T00:00:00.000000Z","FR","BATHROOM",94,58,142.02,2
"2022-01-31T00:00:00.000000Z","DE","HOME",104,39,67.53,5
"2022-01-31T00:00:00.000000Z","DE","KITCHEN",96,30,26.32,5
"2022-01-31T00:00:00.000000Z","DE","BATHROOM",96,43,71.01,2
"2022-01-31T00:00:00.000000Z","IT","HOME",88,28,67.53,6
"2022-01-31T00:00:00.000000Z","IT","KITCHEN",81,37,26.32,6
"2022-01-31T00:00:00.000000Z","IT","BATHROOM",80,18,142.02,1
"2022-02-01T00:00:00.000000Z","UK","HOME",112,63,135.06,3
"2022-02-01T00:00:00.000000Z","UK","KITCHEN",114,48,52.64,3
"2022-02-01T00:00:00.000000Z","UK","BATHROOM",113,84,94.68,2
"2022-02-01T00:00:00.000000Z","ES","HOME",68,12,135.06,2
"2022-02-01T00:00:00.000000Z","ES","KITCHEN",68,26,52.64,2
"2022-02-01T00:00:00.000000Z","ES","BATHROOM",66,29,94.68,6
"2022-02-01T00:00:00.000000Z","FR","HOME",101,50,135.06,4
"2022-02-01T00:00:00.000000Z","FR","KITCHEN",94,52,52.64,4
"2022-02-01T00:00:00.000000Z","FR","BATHROOM",95,44,118.350000000000,3
"2022-02-01T00:00:00.000000Z","DE","HOME",103,23,337.65,1
"2022-02-01T00:00:00.000000Z","DE","KITCHEN",98,33,131.6,1
"2022-02-01T00:00:00.000000Z","DE","BATHROOM",97,72,47.34,3
"2022-02-01T00:00:00.000000Z","IT","HOME",82,19,202.59,2
"2022-02-01T00:00:00.000000Z","IT","KITCHEN",86,25,78.960000000000,2
"2022-02-01T00:00:00.000000Z","IT","BATHROOM",79,17,142.02,6
"2022-02-02T00:00:00.000000Z","UK","HOME",112,65,135.06,3
"2022-02-02T00:00:00.000000Z","UK","KITCHEN",110,72,52.64,3
"2022-02-02T00:00:00.000000Z","UK","BATHROOM",112,71,71.01,2
"2022-02-02T00:00:00.000000Z","ES","HOME",66,22,405.18,1
"2022-02-02T00:00:00.000000Z","ES","KITCHEN",67,29,157.920000000000,1
"2022-02-02T00:00:00.000000Z","ES","BATHROOM",66,30,47.34,2
"2022-02-02T00:00:00.000000Z","FR","HOME",101,42,202.59,1
"2022-02-02T00:00:00.000000Z","FR","KITCHEN",96,68,78.960000000000,1
"2022-02-02T00:00:00.000000Z","FR","BATHROOM",99,45,47.34,2
"2022-02-02T00:00:00.000000Z","DE","HOME",105,62,202.59,2
"2022-02-02T00:00:00.000000Z","DE","KITCHEN",98,54,78.960000000000,2
"2022-02-02T00:00:00.000000Z","DE","BATHROOM",98,56,23.67,5
"2022-02-02T00:00:00.000000Z","IT","HOME",84,18,202.59,3
"2022-02-02T00:00:00.000000Z","IT","KITCHEN",81,42,78.960000000000,3
"2022-02-02T00:00:00.000000Z","IT","BATHROOM",84,25,94.68,1
"2022-02-03T00:00:00.000000Z","UK","HOME",109,46,405.18,2
"2022-02-03T00:00:00.000000Z","UK","KITCHEN",112,56,157.920000000000,2
"2022-02-03T00:00:00.000000Z","UK","BATHROOM",110,73,71.01,6
"2022-02-03T00:00:00.000000Z","ES","HOME",66,23,405.18,2
"2022-02-03T00:00:00.000000Z","ES","KITCHEN",67,14,157.920000000000,2
"2022-02-03T00:00:00.000000Z","ES","BATHROOM",65,23,142.02,1
"2022-02-03T00:00:00.000000Z","FR","HOME",99,47,67.53,4
"2022-02-03T00:00:00.000000Z","FR","KITCHEN",103,55,26.32,4
"2022-02-03T00:00:00.000000Z","FR","BATHROOM",99,60,94.68,3
"2022-02-03T00:00:00.000000Z","DE","HOME",104,60,202.59,5
"2022-02-03T00:00:00.000000Z","DE","KITCHEN",100,44,78.960000000000,5
"2022-02-03T00:00:00.000000Z","DE","BATHROOM",102,81,118.350000000000,1
"2022-02-03T00:00:00.000000Z","IT","HOME",82,20,202.59,6
"2022-02-03T00:00:00.000000Z","IT","KITCHEN",76,32,78.960000000000,6
"2022-02-03T00:00:00.000000Z","IT","BATHROOM",86,39,142.02,3
"2022-02-04T00:00:00.000000Z","UK","HOME",109,53,202.59,1
"2022-02-04T00:00:00.000000Z","UK","KITCHEN",111,43,78.960000000000,1
"2022-02-04T00:00:00.000000Z","UK","BATHROOM",108,53,47.34,3
"2022-02-04T00:00:00.000000Z","ES","HOME",65,26,405.18,3
"2022-02-04T00:00:00.000000Z","ES","KITCHEN",65,20,157.920000000000,3
"2022-02-04T00:00:00.000000Z","ES","BATHROOM",66,22,142.02,2
"2022-02-04T00:00:00.000000Z","FR","HOME",102,50,270.12,4
"2022-02-04T00:00:00.000000Z","FR","KITCHEN",96,45,105.28,4
"2022-02-04T00:00:00.000000Z","FR","BATHROOM",92,66,23.67,1
"2022-02-04T00:00:00.000000Z","DE","HOME",102,61,270.12,1
"2022-02-04T00:00:00.000000Z","DE","KITCHEN",106,69,105.28,1
"2022-02-04T00:00:00.000000Z","DE","BATHROOM",103,68,71.01,2
"2022-02-04T00:00:00.000000Z","IT","HOME",84,44,337.65,1
"2022-02-04T00:00:00.000000Z","IT","KITCHEN",79,18,131.6,1
"2022-02-04T00:00:00.000000Z","IT","BATHROOM",85,36,47.34,3
"2022-02-05T00:00:00.000000Z","UK","HOME",110,43,337.65,5
"2022-02-05T00:00:00.000000Z","UK","KITCHEN",111,42,131.6,5
"2022-02-05T00:00:00.000000Z","UK","BATHROOM",108,36,23.67,5
"2022-02-05T00:00:00.000000Z","ES","HOME",65,21,135.06,6
"2022-02-05T00:00:00.000000Z","ES","KITCHEN",66,19,52.64,6
"2022-02-05T00:00:00.000000Z","ES","BATHROOM",66,20,142.02,3
"2022-02-05T00:00:00.000000Z","FR","HOME",92,64,135.06,6
"2022-02-05T00:00:00.000000Z","FR","KITCHEN",101,49,52.64,6
"2022-02-05T00:00:00.000000Z","FR","BATHROOM",98,69,94.68,4
"2022-02-05T00:00:00.000000Z","DE","HOME",105,41,67.53,6
"2022-02-05T00:00:00.000000Z","DE","KITCHEN",100,52,26.32,6
"2022-02-05T00:00:00.000000Z","DE","BATHROOM",96,70,71.01,5
"2022-02-05T00:00:00.000000Z","IT","HOME",85,34,135.06,1
"2022-02-05T00:00:00.000000Z","IT","KITCHEN",76,41,52.64,1
"2022-02-05T00:00:00.000000Z","IT","BATHROOM",84,27,71.01,3
"2022-02-06T00:00:00.000000Z","UK","HOME",106,60,337.65,1
"2022-02-06T00:00:00.000000Z","UK","KITCHEN",107,43,131.6,1
"2022-02-06T00:00:00.000000Z","UK","BATHROOM",107,79,118.350000000000,5
"2022-02-06T00:00:00.000000Z","ES","HOME",64,32,405.18,5
"2022-02-06T00:00:00.000000Z","ES","KITCHEN",65,26,157.920000000000,5
"2022-02-06T00:00:00.000000Z","ES","BATHROOM",64,20,47.34,6
"2022-02-06T00:00:00.000000Z","FR","HOME",91,55,67.53,4
"2022-02-06T00:00:00.000000Z","FR","KITCHEN",89,40,26.32,4
"2022-02-06T00:00:00.000000Z","FR","BATHROOM",95,49,94.68,2
"2022-02-06T00:00:00.000000Z","DE","HOME",96,49,135.06,5
"2022-02-06T00:00:00.000000Z","DE","KITCHEN",105,39,52.64,5
"2022-02-06T00:00:00.000000Z","DE","BATHROOM",102,49,94.68,1
"2022-02-06T00:00:00.000000Z","IT","HOME",78,45,202.59,1
"2022-02-06T00:00:00.000000Z","IT","KITCHEN",81,42,78.960000000000,1
"2022-02-06T00:00:00.000000Z","IT","BATHROOM",85,43,142.02,5
"2022-02-07T00:00:00.000000Z","UK","HOME",107,58,337.65,1
"2022-02-07T00:00:00.000000Z","UK","KITCHEN",109,66,131.6,1
"2022-02-07T00:00:00.000000Z","UK","BATHROOM",107,72,23.67,5
"2022-02-07T00:00:00.000000Z","ES","HOME",65,23,67.53,4
"2022-02-07T00:00:00.000000Z","ES","KITCHEN",64,16,26.32,4
"2022-02-07T00:00:00.000000Z","ES","BATHROOM",65,27,142.02,5
"2022-02-07T00:00:00.000000Z","FR","HOME",86,51,135.06,1
"2022-02-07T00:00:00.000000Z","FR","KITCHEN",94,42,52.64,1
"2022-02-07T00:00:00.000000Z","FR","BATHROOM",101,62,142.02,1
"2022-02-07T00:00:00.000000Z","DE","HOME",95,38,405.18,1
"2022-02-07T00:00:00.000000Z","DE","KITCHEN",93,37,157.920000000000,1
"2022-02-07T00:00:00.000000Z","DE","BATHROOM",99,31,23.67,6
"2022-02-07T00:00:00.000000Z","IT","HOME",75,39,67.53,6
"2022-02-07T00:00:00.000000Z","IT","KITCHEN",75,19,26.32,6
"2022-02-07T00:00:00.000000Z","IT","BATHROOM",77,43,23.67,2
"2022-02-08T00:00:00.000000Z","UK","HOME",106,57,202.59,5
"2022-02-08T00:00:00.000000Z","UK","KITCHEN",107,78,78.960000000000,5
"2022-02-08T00:00:00.000000Z","UK","BATHROOM",107,31,23.67,3
"2022-02-08T00:00:00.000000Z","ES","HOME",65,16,270.12,5
"2022-02-08T00:00:00.000000Z","ES","KITCHEN",64,27,105.28,5
"2022-02-08T00:00:00.000000Z","ES","BATHROOM",65,19,23.67,4
"2022-02-08T00:00:00.000000Z","FR","HOME",90,65,337.65,4
"2022-02-08T00:00:00.000000Z","FR","KITCHEN",96,71,131.6,4
"2022-02-08T00:00:00.000000Z","FR","BATHROOM",86,67,94.68,2
"2022-02-08T00:00:00.000000Z","DE","HOME",90,56,202.59,2
"2022-02-08T00:00:00.000000Z","DE","KITCHEN",98,38,78.960000000000,2
"2022-02-08T00:00:00.000000Z","DE","BATHROOM",105,76,47.34,5
"2022-02-08T00:00:00.000000Z","IT","HOME",76,46,135.06,1
"2022-02-08T00:00:00.000000Z","IT","KITCHEN",79,19,52.64,1
"2022-02-08T00:00:00.000000Z","IT","BATHROOM",84,21,23.67,3
"2022-02-09T00:00:00.000000Z","UK","HOME",106,90,67.53,1
"2022-02-09T00:00:00.000000Z","UK","KITCHEN",108,76,26.32,1
"2022-02-09T00:00:00.000000Z","UK","BATHROOM",107,66,118.350000000000,1
"2022-02-09T00:00:00.000000Z","ES","HOME",64,40,270.12,3
"2022-02-09T00:00:00.000000Z","ES","KITCHEN",64,37,105.28,3
"2022-02-09T00:00:00.000000Z","ES","BATHROOM",65,20,94.68,5
"2022-02-09T00:00:00.000000Z","FR","HOME",89,50,202.59,3
"2022-02-09T00:00:00.000000Z","FR","KITCHEN",86,60,78.960000000000,3
"2022-02-09T00:00:00.000000Z","FR","BATHROOM",91,43,23.67,5
"2022-02-09T00:00:00.000000Z","DE","HOME",95,54,135.06,2
"2022-02-09T00:00:00.000000Z","DE","KITCHEN",101,62,52.64,2
"2022-02-09T00:00:00.000000Z","DE","BATHROOM",90,69,142.02,1
"2022-02-09T00:00:00.000000Z","IT","HOME",77,22,270.12,1
"2022-02-09T00:00:00.000000Z","IT","KITCHEN",84,39,105.28,1
"2022-02-09T00:00:00.000000Z","IT","BATHROOM",77,44,23.67,1
"2022-02-10T00:00:00.000000Z","UK","HOME",109,68,67.53,3
"2022-02-10T00:00:00.000000Z","UK","KITCHEN",108,93,26.32,3
"2022-02-10T00:00:00.000000Z","UK","BATHROOM",107,63,23.67,1
"2022-02-10T00:00:00.000000Z","ES","HOME",64,33,405.18,5
"2022-02-10T00:00:00.000000Z","ES","KITCHEN",65,15,157.920000000000,5
"2022-02-10T00:00:00.000000Z","ES","BATHROOM",65,29,94.68,3
"2022-02-10T00:00:00.000000Z","FR","HOME",92,49,135.06,5
"2022-02-10T00:00:00.000000Z","FR","KITCHEN",92,67,52.64,5
"2022-02-10T00:00:00.000000Z","FR","BATHROOM",96,57,94.68,3
"2022-02-10T00:00:00.000000Z","DE","HOME",94,52,135.06,3
"2022-02-10T00:00:00.000000Z","DE","KITCHEN",91,75,52.64,3
"2022-02-10T00:00:00.000000Z","DE","BATHROOM",95,26,71.01,2
"2022-02-10T00:00:00.000000Z","IT","HOME",74,23,270.12,1
"2022-02-10T00:00:00.000000Z","IT","KITCHEN",79,31,105.28,1
"2022-02-10T00:00:00.000000Z","IT","BATHROOM",85,46,142.02,2
"2022-02-11T00:00:00.000000Z","UK","HOME",107,98,135.06,2
"2022-02-11T00:00:00.000000Z","UK","KITCHEN",109,52,52.64,2
"2022-02-11T00:00:00.000000Z","UK","BATHROOM",110,90,71.01,2
"2022-02-11T00:00:00.000000Z","ES","HOME",66,15,337.65,5
"2022-02-11T00:00:00.000000Z","ES","KITCHEN",65,19,131.6,5
"2022-02-11T00:00:00.000000Z","ES","BATHROOM",66,27,142.02,5
"2022-02-11T00:00:00.000000Z","FR","HOME",97,74,270.12,3
"2022-02-11T00:00:00.000000Z","FR","KITCHEN",99,79,105.28,3
"2022-02-11T00:00:00.000000Z","FR","BATHROOM",88,46,71.01,2
"2022-02-11T00:00:00.000000Z","DE","HOME",97,87,202.59,1
"2022-02-11T00:00:00.000000Z","DE","KITCHEN",97,72,78.960000000000,1
"2022-02-11T00:00:00.000000Z","DE","BATHROOM",101,62,47.34,2
"2022-02-11T00:00:00.000000Z","IT","HOME",75,32,202.59,6
"2022-02-11T00:00:00.000000Z","IT","KITCHEN",85,32,78.960000000000,6
"2022-02-11T00:00:00.000000Z","IT","BATHROOM",77,42,23.67,4
"2022-02-12T00:00:00.000000Z","UK","HOME",112,44,67.53,2
"2022-02-12T00:00:00.000000Z","UK","KITCHEN",111,35,26.32,2
"2022-02-12T00:00:00.000000Z","UK","BATHROOM",111,64,47.34,1
"2022-02-12T00:00:00.000000Z","ES","HOME",66,22,270.12,1
"2022-02-12T00:00:00.000000Z","ES","KITCHEN",65,40,105.28,1
"2022-02-12T00:00:00.000000Z","ES","BATHROOM",67,23,118.350000000000,5
"2022-02-12T00:00:00.000000Z","FR","HOME",103,50,405.18,3
"2022-02-12T00:00:00.000000Z","FR","KITCHEN",102,77,157.920000000000,3
"2022-02-12T00:00:00.000000Z","FR","BATHROOM",92,82,118.350000000000,4
"2022-02-12T00:00:00.000000Z","DE","HOME",102,64,202.59,6
"2022-02-12T00:00:00.000000Z","DE","KITCHEN",105,90,78.960000000000,6
"2022-02-12T00:00:00.000000Z","DE","BATHROOM",93,59,47.34,3
"2022-02-12T00:00:00.000000Z","IT","HOME",79,31,202.59,6
"2022-02-12T00:00:00.000000Z","IT","KITCHEN",86,34,78.960000000000,6
"2022-02-12T00:00:00.000000Z","IT","BATHROOM",85,33,23.67,4
"2022-02-13T00:00:00.000000Z","UK","HOME",114,36,67.53,2
"2022-02-13T00:00:00.000000Z","UK","KITCHEN",111,38,26.32,2
"2022-02-13T00:00:00.000000Z","UK","BATHROOM",112,104,47.34,1
"2022-02-13T00:00:00.000000Z","ES","HOME",68,28,135.06,4
"2022-02-13T00:00:00.000000Z","ES","KITCHEN",66,41,52.64,4
"2022-02-13T00:00:00.000000Z","ES","BATHROOM",67,23,94.68,1
"2022-02-13T00:00:00.000000Z","FR","HOME",98,59,405.18,6
"2022-02-13T00:00:00.000000Z","FR","KITCHEN",92,58,157.920000000000,6
"2022-02-13T00:00:00.000000Z","FR","BATHROOM",103,59,71.01,6
"2022-02-13T00:00:00.000000Z","DE","HOME",109,96,270.12,2
"2022-02-13T00:00:00.000000Z","DE","KITCHEN",108,47,105.28,2
"2022-02-13T00:00:00.000000Z","DE","BATHROOM",98,86,71.01,1
"2022-02-13T00:00:00.000000Z","IT","HOME",81,27,405.18,2
"2022-02-13T00:00:00.000000Z","IT","KITCHEN",80,44,157.920000000000,2
"2022-02-13T00:00:00.000000Z","IT","BATHROOM",77,28,23.67,3
"2022-02-14T00:00:00.000000Z","UK","HOME",114,39,270.12,3
"2022-02-14T00:00:00.000000Z","UK","KITCHEN",116,40,105.28,3
"2022-02-14T00:00:00.000000Z","UK","BATHROOM",113,54,47.34,4
"2022-02-14T00:00:00.000000Z","ES","HOME",69,21,67.53,4
"2022-02-14T00:00:00.000000Z","ES","KITCHEN",69,32,26.32,4
"2022-02-14T00:00:00.000000Z","ES","BATHROOM",68,38,47.34,4
"2022-02-14T00:00:00.000000Z","FR","HOME",104,54,405.18,3
"2022-02-14T00:00:00.000000Z","FR","KITCHEN",104,64,157.920000000000,3
"2022-02-14T00:00:00.000000Z","FR","BATHROOM",97,85,71.01,6
"2022-02-14T00:00:00.000000Z","DE","HOME",104,39,67.53,3
"2022-02-14T00:00:00.000000Z","DE","KITCHEN",99,30,26.32,3
"2022-02-14T00:00:00.000000Z","DE","BATHROOM",110,60,71.01,6
"2022-02-14T00:00:00.000000Z","IT","HOME",85,24,202.59,3
"2022-02-14T00:00:00.000000Z","IT","KITCHEN",83,38,78.960000000000,3
"2022-02-14T00:00:00.000000Z","IT","BATHROOM",79,47,142.02,3
"2022-02-15T00:00:00.000000Z","UK","HOME",115,75,135.06,5
"2022-02-15T00:00:00.000000Z","UK","KITCHEN",115,92,52.64,5
"2022-02-15T00:00:00.000000Z","UK","BATHROOM",118,78,71.01,2
"2022-02-15T00:00:00.000000Z","ES","HOME",71,30,337.65,3
"2022-02-15T00:00:00.000000Z","ES","KITCHEN",71,43,131.6,3
"2022-02-15T00:00:00.000000Z","ES","BATHROOM",69,15,23.67,4
"2022-02-15T00:00:00.000000Z","FR","HOME",109,78,405.18,1
"2022-02-15T00:00:00.000000Z","FR","KITCHEN",101,78,157.920000000000,1
"2022-02-15T00:00:00.000000Z","FR","BATHROOM",92,88,142.02,6
"2022-02-15T00:00:00.000000Z","DE","HOME",111,30,270.12,4
"2022-02-15T00:00:00.000000Z","DE","KITCHEN",111,33,105.28,4
"2022-02-15T00:00:00.000000Z","DE","BATHROOM",104,102,94.68,2
"2022-02-15T00:00:00.000000Z","IT","HOME",81,27,67.53,2
"2022-02-15T00:00:00.000000Z","IT","KITCHEN",88,33,26.32,2
"2022-02-15T00:00:00.000000Z","IT","BATHROOM",84,51,142.02,6
"2022-02-16T00:00:00.000000Z","UK","HOME",121,73,135.06,3
"2022-02-16T00:00:00.000000Z","UK","KITCHEN",120,38,52.64,3
"2022-02-16T00:00:00.000000Z","UK","BATHROOM",119,79,118.350000000000,2
"2022-02-16T00:00:00.000000Z","ES","HOME",73,30,337.65,1
"2022-02-16T00:00:00.000000Z","ES","KITCHEN",72,20,131.6,1
"2022-02-16T00:00:00.000000Z","ES","BATHROOM",72,40,118.350000000000,3
"2022-02-16T00:00:00.000000Z","FR","HOME",98,84,67.53,2
"2022-02-16T00:00:00.000000Z","FR","KITCHEN",113,67,26.32,2
"2022-02-16T00:00:00.000000Z","FR","BATHROOM",102,76,71.01,6
"2022-02-16T00:00:00.000000Z","DE","HOME",117,33,135.06,1
"2022-02-16T00:00:00.000000Z","DE","KITCHEN",109,34,52.64,1
"2022-02-16T00:00:00.000000Z","DE","BATHROOM",100,48,23.67,3
"2022-02-16T00:00:00.000000Z","IT","HOME",83,53,337.65,6
"2022-02-16T00:00:00.000000Z","IT","KITCHEN",92,51,131.6,6
"2022-02-16T00:00:00.000000Z","IT","BATHROOM",94,32,47.34,3
"2022-02-17T00:00:00.000000Z","UK","HOME",124,72,337.65,2
"2022-02-17T00:00:00.000000Z","UK","KITCHEN",126,111,131.6,2
"2022-02-17T00:00:00.000000Z","UK","BATHROOM",126,86,71.01,5
"2022-02-17T00:00:00.000000Z","ES","HOME",75,38,270.12,5
"2022-02-17T00:00:00.000000Z","ES","KITCHEN",75,16,105.28,5
"2022-02-17T00:00:00.000000Z","ES","BATHROOM",75,40,118.350000000000,1
"2022-02-17T00:00:00.000000Z","FR","HOME",112,64,202.59,5
"2022-02-17T00:00:00.000000Z","FR","KITCHEN",104,67,78.960000000000,5
"2022-02-17T00:00:00.000000Z","FR","BATHROOM",101,72,23.67,1
"2022-02-17T00:00:00.000000Z","DE","HOME",106,71,67.53,2
"2022-02-17T00:00:00.000000Z","DE","KITCHEN",122,89,26.32,2
"2022-02-17T00:00:00.000000Z","DE","BATHROOM",110,74,94.68,4
"2022-02-17T00:00:00.000000Z","IT","HOME",95,23,405.18,3
"2022-02-17T00:00:00.000000Z","IT","KITCHEN",91,52,157.920000000000,3
"2022-02-17T00:00:00.000000Z","IT","BATHROOM",93,47,71.01,1
"2022-02-18T00:00:00.000000Z","UK","HOME",131,118,405.18,3
"2022-02-18T00:00:00.000000Z","UK","KITCHEN",131,57,157.920000000000,3
"2022-02-18T00:00:00.000000Z","UK","BATHROOM",128,49,47.34,6
"2022-02-18T00:00:00.000000Z","ES","HOME",76,46,67.53,3
